DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.37309554219245911" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.063553154468536377" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.025528550148010254" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.023592408746480942" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.019963975995779037" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.025922905653715134" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.05842011421918869" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.071891754865646362" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.033827561885118484" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))-0.10659872740507126" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.22243604063987732" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.089349925518035889" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.082573428750038147" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.069873914122581482" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.090730167925357819" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.20447039604187012" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.25162112712860107" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.11839646846055984" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.37309554219245911" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.063553154468536377" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.025528550148010254" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.023592408746480942" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.019963975995779037" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.025922905653715134" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.05842011421918869" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.071891754865646362" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.033827561885118484" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.998173+4.98043e-07*log(x+19)*log(x+18)*(3-486.259*log(x+18))+0.10659872740507126" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.20972612500190735" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.058240599930286407" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.047186136245727539" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.038442723453044891" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.040678944438695908" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.048833578824996948" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.10664692521095276" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.11636857688426971" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.3696601390838623" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.0599217489361763" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.016640171408653259" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.013481752946972847" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.010983634740114212" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.011622555553913116" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.013952450826764107" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.030470550060272217" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.033248163759708405" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))-0.10561718046665192" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.20972612500190735" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.058240599930286407" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.047186136245727539" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.038442723453044891" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.040678944438695908" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.048833578824996948" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.10664692521095276" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.11636857688426971" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.3696601390838623" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.0599217489361763" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.016640171408653259" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.013481752946972847" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.010983634740114212" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.011622555553913116" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.013952450826764107" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.030470550060272217" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.033248163759708405" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.916356+0.00221708*log(x+19)*log(x+18)*(3-0.443464*log(x+18))+0.10561718046665192" 
