DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.067967347800731659" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.032141678035259247" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.05494+(-(0.00298676*(log(x+19)*(log(x+18)*(3-(0.397155*log(x+18))))))))+0.082155235111713409" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.1013047993183136)" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.035399273037910461)" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.068935684859752655)" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.099930807948112488)" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.15480698645114899)" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.14670382440090179)" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.31118893623352051)" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.20339107513427734)" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.24076816439628601)" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.033768266439437866)" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.011799758300185204)" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.022978560999035835)" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.033310268074274063)" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.051602330058813095)" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.048901274800300598)" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.10372965037822723)" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.06779702752828598)" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.14597+((-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18)))))))-0.080256052315235138)" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.1013047993183136" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.035399273037910461" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.068935684859752655" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.099930807948112488" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.15480698645114899" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.14670382440090179" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.31118893623352051" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.20339107513427734" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.24076816439628601" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.033768266439437866" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.011799758300185204" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.022978560999035835" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.033310268074274063" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.051602330058813095" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.048901274800300598" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.10372965037822723" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.06779702752828598" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.14597+(-(0.007686*(log(x+19)*(log(x+18)*(3-(0.392335*log(x+18))))))))+0.080256052315235138" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.1939300149679184)" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.070126660168170929)" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.069403722882270813)" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.12119472771883011)" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.17813429236412048)" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.16804297268390656)" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.40154823660850525)" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.17030708491802216)" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.30661749839782715)" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.055408574640750885)" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.020036188885569572)" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.019829634577035904)" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.034627065062522888)" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.050895512104034424)" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.048012278974056244)" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.11472807079553604)" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.048659168183803558)" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.28462+((-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18)))))))-0.087604999542236328)" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.1939300149679184" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.070126660168170929" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.069403722882270813" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.12119472771883011" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.17813429236412048" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.16804297268390656" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.40154823660850525" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.17030708491802216" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.30661749839782715" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.055408574640750885" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.020036188885569572" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.019829634577035904" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.034627065062522888" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.050895512104034424" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.048012278974056244" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.11472807079553604" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.048659168183803558" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.28462+(-(0.0149197*(log(x+19)*(log(x+18)*(3-(0.392618*log(x+18))))))))+0.087604999542236328" 
0, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x" 
0, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1-(0.0663918+6.22127e-05*x+-9.14037e-08*x*x))" 
0, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1-(0.0435875+9.01961e-05*x+-1.30403e-07*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1-(0.0490189))" 
0, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1+(0.0663918+6.22127e-05*x+-9.14037e-08*x*x))" 
0, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1+(0.0435875+9.01961e-05*x+-1.30403e-07*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.34198+-0.000555031*x+3.20633e-07*x*x+0.888495/x)*(1+(0.0490189))" 
1, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x" 
1, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1-(0.117907+0.000250773*x+-3.04922e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1-(0.0918339+0.000299479*x+-3.61757e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1-(0.0738386))" 
1, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1+(0.117907+0.000250773*x+-3.04922e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1+(0.0918339+0.000299479*x+-3.61757e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.35875+-0.000916722*x+6.33425e-07*x*x+-2.07301/x)*(1+(0.0738386))" 
2, incl, central, 2, 0, 2.4, 20, 1000, 0, 1, "0.850069+1.99726/sqrt(x)" 
2, incl, down, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1-(0.191031+0.000297068*x+-3.60129e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1-(0.170404+0.000308588*x+-3.73869e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1-(0.0917417))" 
2, incl, up, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1+(0.191031+0.000297068*x+-3.60129e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1+(0.170404+0.000308588*x+-3.73869e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(0.850069+1.99726/sqrt(x))*(1+(0.0917417))" 

