OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
2,comb,up_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0241108629912 
2,comb,up_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0085399142307 
2,comb,up_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.00643820140648 
2,comb,up_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0130538560551 
2,comb,up_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0238736080493 
2,comb,up_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.00943486502753 
2,comb,up_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.00698131212626 
2,comb,up_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0206265136055 
2,comb,up_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.0497278515182 
2,comb,up_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.717715+0.00829139*log(x+19)*log(x+18)*(3-0.37007*log(x+18))+0.00688881815539 
2,mujets,central,1,0.0,2.5,20.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18)) 
2,mujets,central,0,0.0,2.5,20.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18)) 
2,mujets,down,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.1596544086933136 
2,mujets,down,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.05114663764834404 
2,mujets,down,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.088545218110084534 
2,mujets,down,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.083771392703056335 
2,mujets,down,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.1849178820848465 
2,mujets,down,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.3508220911026001 
2,mujets,down,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.42817828059196472 
2,mujets,down,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.22817061841487885 
2,mujets,down,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.24269974231719971 
2,mujets,down,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.045615546405315399 
2,mujets,down,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.014613324776291847 
2,mujets,down,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.025298632681369781 
2,mujets,down,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.023934684693813324 
2,mujets,down,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.052833680063486099 
2,mujets,down,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.10023488104343414 
2,mujets,down,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.12233664840459824 
2,mujets,down,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.065191604197025299 
2,mujets,down,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.069342784583568573 
2,mujets,down_correlated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.180783199567 
2,mujets,down_correlated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0783732374573 
2,mujets,down_correlated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.40095677543 
2,mujets,down_correlated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.217814933854 
2,mujets,down_correlated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.323912318986 
2,mujets,down_correlated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0810353849977 
2,mujets,down_correlated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.140687810771 
2,mujets,down_correlated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.160972765213 
2,mujets,down_correlated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0469121053215 
2,mujets,down_correlated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0516523422378 
2,mujets,down_correlated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0223923546326 
2,mujets,down_correlated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.114559075675 
2,mujets,down_correlated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0622328370418 
2,mujets,down_correlated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0925463749974 
2,mujets,down_correlated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0231529660741 
2,mujets,down_correlated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0401965187199 
2,mujets,down_correlated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0459922196443 
2,mujets,down_correlated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0134034583269 
2,mujets,down_uncorrelated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0388851883014 
2,mujets,down_uncorrelated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0295851632726 
2,mujets,down_uncorrelated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.150234164581 
2,mujets,down_uncorrelated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0679594415668 
2,mujets,down_uncorrelated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.134747724341 
2,mujets,down_uncorrelated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0356864404002 
2,mujets,down_uncorrelated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.075474963502 
2,mujets,down_uncorrelated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.181634065584 
2,mujets,down_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0203772647093 
2,mujets,down_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0111100535732 
2,mujets,down_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.00845290396249 
2,mujets,down_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0429240459821 
2,mujets,down_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0194169835843 
2,mujets,down_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.03849934873 
2,mujets,down_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.010196125613 
2,mujets,down_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.0215642750087 
2,mujets,down_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.051895447835 
2,mujets,down_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))-0.00582207573785 
2,mujets,up,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.1596544086933136 
2,mujets,up,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.05114663764834404 
2,mujets,up,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.088545218110084534 
2,mujets,up,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.083771392703056335 
2,mujets,up,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.1849178820848465 
2,mujets,up,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.3508220911026001 
2,mujets,up,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.42817828059196472 
2,mujets,up,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.22817061841487885 
2,mujets,up,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.24269974231719971 
2,mujets,up,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.045615546405315399 
2,mujets,up,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.014613324776291847 
2,mujets,up,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.025298632681369781 
2,mujets,up,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.023934684693813324 
2,mujets,up,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.052833680063486099 
2,mujets,up,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.10023488104343414 
2,mujets,up,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.12233664840459824 
2,mujets,up,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.065191604197025299 
2,mujets,up,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.069342784583568573 
2,mujets,up_correlated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.180783199567 
2,mujets,up_correlated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0783732374573 
2,mujets,up_correlated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.40095677543 
2,mujets,up_correlated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.217814933854 
2,mujets,up_correlated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.323912318986 
2,mujets,up_correlated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0810353849977 
2,mujets,up_correlated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.140687810771 
2,mujets,up_correlated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.160972765213 
2,mujets,up_correlated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0469121053215 
2,mujets,up_correlated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0516523422378 
2,mujets,up_correlated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0223923546326 
2,mujets,up_correlated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.114559075675 
2,mujets,up_correlated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0622328370418 
2,mujets,up_correlated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0925463749974 
2,mujets,up_correlated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0231529660741 
2,mujets,up_correlated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0401965187199 
2,mujets,up_correlated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0459922196443 
2,mujets,up_correlated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0134034583269 
2,mujets,up_uncorrelated,1,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0388851883014 
2,mujets,up_uncorrelated,1,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0295851632726 
2,mujets,up_uncorrelated,1,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.150234164581 
2,mujets,up_uncorrelated,1,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0679594415668 
2,mujets,up_uncorrelated,1,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.134747724341 
2,mujets,up_uncorrelated,1,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0356864404002 
2,mujets,up_uncorrelated,1,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.075474963502 
2,mujets,up_uncorrelated,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.181634065584 
2,mujets,up_uncorrelated,1,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0203772647093 
2,mujets,up_uncorrelated,0,0.0,2.5,100.0,140.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0111100535732 
2,mujets,up_uncorrelated,0,0.0,2.5,70.0,100.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.00845290396249 
2,mujets,up_uncorrelated,0,0.0,2.5,200.0,300.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0429240459821 
2,mujets,up_uncorrelated,0,0.0,2.5,300.0,600.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0194169835843 
2,mujets,up_uncorrelated,0,0.0,2.5,140.0,200.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.03849934873 
2,mujets,up_uncorrelated,0,0.0,2.5,50.0,70.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.010196125613 
2,mujets,up_uncorrelated,0,0.0,2.5,20.0,30.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.0215642750087 
2,mujets,up_uncorrelated,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.051895447835 
2,mujets,up_uncorrelated,0,0.0,2.5,30.0,50.0,0.0,1.0,0.885007+0.00159965*log(x+19)*log(x+18)*(3-0.320398*log(x+18))+0.00582207573785 
0,comb,down_fsr,1,0.0,2.5,20.0,30.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0027677654288709164 
0,comb,down_fsr,1,0.0,2.5,30.0,50.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00360088050365448 
0,comb,down_fsr,1,0.0,2.5,50.0,70.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0044647892937064171 
0,comb,down_fsr,1,0.0,2.5,70.0,100.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00058485765475779772 
0,comb,down_fsr,1,0.0,2.5,100.0,140.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -0.00075960095273330808 
0,comb,down_fsr,1,0.0,2.5,140.0,200.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -2.9756978619843721e-05 
0,comb,down_fsr,1,0.0,2.5,200.0,300.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00013012034469284117 
0,comb,down_fsr,1,0.0,2.5,300.0,600.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -0.0053731659427285194 
0,comb,down_fsr,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -0.00018784603162202984 
0,comb,down_fsr,0,0.0,2.5,20.0,30.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0011071062181144953 
0,comb,down_fsr,0,0.0,2.5,30.0,50.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0014403521781787276 
0,comb,down_fsr,0,0.0,2.5,50.0,70.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0017859158106148243 
0,comb,down_fsr,0,0.0,2.5,70.0,100.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00023394306481350213 
0,comb,down_fsr,0,0.0,2.5,100.0,140.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -0.00030384038109332323 
0,comb,down_fsr,0,0.0,2.5,140.0,200.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -1.1902791811735369e-05 
0,comb,down_fsr,0,0.0,2.5,200.0,300.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-5.2048140787519515e-05 
0,comb,down_fsr,0,0.0,2.5,300.0,600.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -0.0021492664236575365 
0,comb,down_fsr,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))- -7.5138414104003459e-05 
0,comb,down_hdamp,1,0.0,2.5,20.0,30.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00052715826313942671 
0,comb,down_hdamp,1,0.0,2.5,30.0,50.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00057237956207245588 
0,comb,down_hdamp,1,0.0,2.5,50.0,70.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00083244557026773691 
0,comb,down_hdamp,1,0.0,2.5,70.0,100.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00093474407913163304 
0,comb,down_hdamp,1,0.0,2.5,100.0,140.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.001430978300049901 
0,comb,down_hdamp,1,0.0,2.5,140.0,200.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00063059915555641055 
0,comb,down_hdamp,1,0.0,2.5,200.0,300.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.001003517652861774 
0,comb,down_hdamp,1,0.0,2.5,300.0,600.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0022798608988523483 
0,comb,down_hdamp,1,0.0,2.5,600.0,1000.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00010589791781967506 
0,comb,down_hdamp,0,0.0,2.5,20.0,30.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00021086330525577068 
0,comb,down_hdamp,0,0.0,2.5,30.0,50.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00022895183064974844 
0,comb,down_hdamp,0,0.0,2.5,50.0,70.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00033297823392786086 
0,comb,down_hdamp,0,0.0,2.5,70.0,100.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00037389763747341931 
0,comb,down_hdamp,0,0.0,2.5,100.0,140.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0005723913200199604 
0,comb,down_hdamp,0,0.0,2.5,140.0,200.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00025223966804333031 
0,comb,down_hdamp,0,0.0,2.5,200.0,300.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00040140707278624177 
0,comb,down_hdamp,0,0.0,2.5,300.0,600.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.00091194437118247151 
0,comb,down_hdamp,0,0.0,2.5,600.0,1000.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-4.2359166400274262e-05 
0,comb,down_isr,1,0.0,2.5,20.0,30.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0013787858188152313 
0,comb,down_isr,1,0.0,2.5,30.0,50.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0019083723891526461 
0,comb,down_isr,1,0.0,2.5,50.0,70.0,0.0,1.0,0.882658+0.0042514*log(x+19)*log(x+18)*(3-0.411282*log(x+18))-0.0005100577836856246 
